molecule,crp,intprd,cas,drugid
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,125-29-1,83624
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,125-29-1,91390
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,125-29-1,91396
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,132-22-9,66158
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,132-22-9,69798
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,132-22-9,83624
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,132-22-9,91390
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,132-22-9,91711
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,90-82-4,13110
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,90-82-4,91390
CHLORPHENAMINE#HYDROCODONE#PSEUDOEPHEDRINE,PFIZER,TUSSEND,90-82-4,91396
CHLORPHENAMINE#IBUPROFEN#PHENYLEPHRINE,PFIZER,ADVIL ALRGY CNGSTN,132-22-9,66158
CHLORPHENAMINE#IBUPROFEN#PHENYLEPHRINE,PFIZER,ADVIL ALRGY CNGSTN,132-22-9,69798
CHLORPHENAMINE#IBUPROFEN#PHENYLEPHRINE,PFIZER,ADVIL ALRGY CNGSTN,132-22-9,83624
CHLORPHENAMINE#IBUPROFEN#PHENYLEPHRINE,PFIZER,ADVIL ALRGY CNGSTN,132-22-9,91390
CHLORPHENAMINE#IBUPROFEN#PHENYLEPHRINE,PFIZER,ADVIL ALRGY CNGSTN,132-22-9,91711
CHLORPHENAMINE#IBUPROFEN#PHENYLEPHRINE,PFIZER,ADVIL ALRGY CNGSTN,15687-27-1,57598
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,132-22-9,66158
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,132-22-9,69798
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,132-22-9,83624
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,132-22-9,91390
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,132-22-9,91711
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,15687-27-1,57598
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,90-82-4,13110
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,90-82-4,91390
CHLORPHENAMINE#IBUPROFEN#PSEUDOEPHEDRINE,PFIZER,ADVIL ALRGY SINUS,90-82-4,91396
CHLORPHENAMINE#MENTHOL#PHENYLPROPANOLAMINE,NOVARTIS,TRIAMINIC,132-22-9,66158
CHLORPHENAMINE#MENTHOL#PHENYLPROPANOLAMINE,NOVARTIS,TRIAMINIC,132-22-9,69798
CHLORPHENAMINE#MENTHOL#PHENYLPROPANOLAMINE,NOVARTIS,TRIAMINIC,132-22-9,83624
CHLORPHENAMINE#MENTHOL#PHENYLPROPANOLAMINE,NOVARTIS,TRIAMINIC,132-22-9,91390
CHLORPHENAMINE#MENTHOL#PHENYLPROPANOLAMINE,NOVARTIS,TRIAMINIC,132-22-9,91711
CHLORPHENAMINE#PENTOXYVERINE,ESTEVE,TRIONATE,132-22-9,66158
CHLORPHENAMINE#PENTOXYVERINE,ESTEVE,TRIONATE,132-22-9,69798
CHLORPHENAMINE#PENTOXYVERINE,ESTEVE,TRIONATE,132-22-9,83624
CHLORPHENAMINE#PENTOXYVERINE,ESTEVE,TRIONATE,132-22-9,91390
CHLORPHENAMINE#PENTOXYVERINE,ESTEVE,TRIONATE,132-22-9,91711
CHLORPHENAMINE#PENTOXYVERINE#PHENYLEPHRINE,MEDA,TUSSI-12,132-22-9,66158
CHLORPHENAMINE#PENTOXYVERINE#PHENYLEPHRINE,MEDA,TUSSI-12,132-22-9,69798
CHLORPHENAMINE#PENTOXYVERINE#PHENYLEPHRINE,MEDA,TUSSI-12,132-22-9,83624
CHLORPHENAMINE#PENTOXYVERINE#PHENYLEPHRINE,MEDA,TUSSI-12,132-22-9,91390
CHLORPHENAMINE#PENTOXYVERINE#PHENYLEPHRINE,MEDA,TUSSI-12,132-22-9,91711
CHLORPHENAMINE#PHENYLEPHRINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX 10,132-22-9,66158
CHLORPHENAMINE#PHENYLEPHRINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX 10,132-22-9,69798
CHLORPHENAMINE#PHENYLEPHRINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX 10,132-22-9,83624
CHLORPHENAMINE#PHENYLEPHRINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX 10,132-22-9,91390
CHLORPHENAMINE#PHENYLEPHRINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX 10,132-22-9,91711
CHLORPHENAMINE#PHENYLEPHRINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX 10,90-82-4,13110
CHLORPHENAMINE#PHENYLEPHRINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX 10,90-82-4,91390
CHLORPHENAMINE#PHENYLEPHRINE#PSEUDOEPHEDRINE#SCOPOLAMINE_METHYL_HYDROXIDE,CHIESI,ALLERX 10,90-82-4,91396
CHLORPHENAMINE#PHENYLEPHRINE#SCOPOLAMINE_METHYL_HYDROXIDE,AURIGA_LABORATORIE,EXTENDRYL,132-22-9,66158
CHLORPHENAMINE#PHENYLEPHRINE#SCOPOLAMINE_METHYL_HYDROXIDE,AURIGA_LABORATORIE,EXTENDRYL,132-22-9,69798
CHLORPHENAMINE#PHENYLEPHRINE#SCOPOLAMINE_METHYL_HYDROXIDE,AURIGA_LABORATORIE,EXTENDRYL,132-22-9,83624
CHLORPHENAMINE#PHENYLEPHRINE#SCOPOLAMINE_METHYL_HYDROXIDE,AURIGA_LABORATORIE,EXTENDRYL,132-22-9,91390
CHLORPHENAMINE#PHENYLEPHRINE#SCOPOLAMINE_METHYL_HYDROXIDE,AURIGA_LABORATORIE,EXTENDRYL,132-22-9,91711
CHLORPHENAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE,CAPELLON,RESCON MX,132-22-9,66158
CHLORPHENAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE,CAPELLON,RESCON MX,132-22-9,69798
CHLORPHENAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE,CAPELLON,RESCON MX,132-22-9,83624
CHLORPHENAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE,CAPELLON,RESCON MX,132-22-9,91390
CHLORPHENAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE,CAPELLON,RESCON MX,132-22-9,91711
CHLORPHENAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE,CAPELLON,RESCON MX,90-82-4,13110
CHLORPHENAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE,CAPELLON,RESCON MX,90-82-4,91390
CHLORPHENAMINE#PSEUDOEPHEDRINE#SCOPOLAMINE,CAPELLON,RESCON MX,90-82-4,91396
CHONDROITINSULFURIC_ACID#COLECALCIFEROL#COLLAGEN#FISH#GELATIN#GLUCOSAMINE#HYALURONIC_ACID#LECITHIN#MELATONIN#RIBOFLAVIN,ICELAND_HEALTH,JOINT R/SLEEP ICEL,83-88-5,73506
CHONDROITINSULFURIC_ACID#COLECALCIFEROL#COLLAGEN#FISH#GELATIN#GLUCOSAMINE#HYALURONIC_ACID#LECITHIN#MELATONIN#RIBOFLAVIN,ICELAND_HEALTH,JOINT R/SLEEP ICEL,9004-61-9,6807
CHONDROITINSULFURIC_ACID#COLECALCIFEROL#COLLAGEN#FISH#GELATIN#GLUCOSAMINE#HYALURONIC_ACID#LECITHIN#MELATONIN#RIBOFLAVIN,ICELAND_HEALTH,JOINT R/SLEEP ICEL,9004-61-9,7103
CHONDROITINSULFURIC_ACID#COLECALCIFEROL#COLLAGEN#FISH#GELATIN#GLUCOSAMINE#HYALURONIC_ACID#LECITHIN#MELATONIN#RIBOFLAVIN,ICELAND_HEALTH,JOINT R/SLEEP ICEL,9004-61-9,13469
CHONDROITINSULFURIC_ACID#COLECALCIFEROL#COLLAGEN#FISH#GELATIN#GLUCOSAMINE#HYALURONIC_ACID#LECITHIN#MELATONIN#RIBOFLAVIN,ICELAND_HEALTH,JOINT R/SLEEP ICEL,9004-61-9,105492
CHONDROITINSULFURIC_ACID#COLLAGEN#DOCONEXENT#FISH#GLUCOSAMINE#HYALURONIC_ACID#ICOSAPENT,ICELAND_HEALTH,JOINT RELIEF  ICEL,10417-94-4,70004
CHONDROITINSULFURIC_ACID#COLLAGEN#DOCONEXENT#FISH#GLUCOSAMINE#HYALURONIC_ACID#ICOSAPENT,ICELAND_HEALTH,JOINT RELIEF  ICEL,6217-54-5,70004
CHONDROITINSULFURIC_ACID#COLLAGEN#DOCONEXENT#FISH#GLUCOSAMINE#HYALURONIC_ACID#ICOSAPENT,ICELAND_HEALTH,JOINT RELIEF  ICEL,9004-61-9,6807
CHONDROITINSULFURIC_ACID#COLLAGEN#DOCONEXENT#FISH#GLUCOSAMINE#HYALURONIC_ACID#ICOSAPENT,ICELAND_HEALTH,JOINT RELIEF  ICEL,9004-61-9,7103
CHONDROITINSULFURIC_ACID#COLLAGEN#DOCONEXENT#FISH#GLUCOSAMINE#HYALURONIC_ACID#ICOSAPENT,ICELAND_HEALTH,JOINT RELIEF  ICEL,9004-61-9,13469
CHONDROITINSULFURIC_ACID#COLLAGEN#DOCONEXENT#FISH#GLUCOSAMINE#HYALURONIC_ACID#ICOSAPENT,ICELAND_HEALTH,JOINT RELIEF  ICEL,9004-61-9,105492
CHONDROITINSULFURIC_ACID#DIMETHYL_SULFONE#FISH#GLUCOSAMINE#HYALURONIC_ACID,VITAL_BASICS,FLEXO FACTOR,9004-61-9,6807
CHONDROITINSULFURIC_ACID#DIMETHYL_SULFONE#FISH#GLUCOSAMINE#HYALURONIC_ACID,VITAL_BASICS,FLEXO FACTOR,9004-61-9,7103
CHONDROITINSULFURIC_ACID#DIMETHYL_SULFONE#FISH#GLUCOSAMINE#HYALURONIC_ACID,VITAL_BASICS,FLEXO FACTOR,9004-61-9,13469
CHONDROITINSULFURIC_ACID#DIMETHYL_SULFONE#FISH#GLUCOSAMINE#HYALURONIC_ACID,VITAL_BASICS,FLEXO FACTOR,9004-61-9,105492
CHONDROITINSULFURIC_ACID#DIMETHYL_SULFONE#GLUCOSAMINE#HYALURONIC_ACID,GENERAL_NUTRITION,TRIFLEX FA,9004-61-9,6807
CHONDROITINSULFURIC_ACID#DIMETHYL_SULFONE#GLUCOSAMINE#HYALURONIC_ACID,GENERAL_NUTRITION,TRIFLEX FA,9004-61-9,7103
CHONDROITINSULFURIC_ACID#DIMETHYL_SULFONE#GLUCOSAMINE#HYALURONIC_ACID,GENERAL_NUTRITION,TRIFLEX FA,9004-61-9,13469
CHONDROITINSULFURIC_ACID#DIMETHYL_SULFONE#GLUCOSAMINE#HYALURONIC_ACID,GENERAL_NUTRITION,TRIFLEX FA,9004-61-9,105492
CHONDROITINSULFURIC_ACID#GLUCOSAMINE#HYALURONIC_ACID,TWIN_LABS,TRIGOSAMINE,9004-61-9,6807
CHONDROITINSULFURIC_ACID#GLUCOSAMINE#HYALURONIC_ACID,TWIN_LABS,TRIGOSAMINE,9004-61-9,7103
CHONDROITINSULFURIC_ACID#GLUCOSAMINE#HYALURONIC_ACID,TWIN_LABS,TRIGOSAMINE,9004-61-9,13469
CHONDROITINSULFURIC_ACID#GLUCOSAMINE#HYALURONIC_ACID,TWIN_LABS,TRIGOSAMINE,9004-61-9,105492
CIPROFLOXACIN#HYDROCORTISONE,NOVARTIS,CIPRO HC,50-23-7,48942
CIPROFLOXACIN#HYDROCORTISONE,NOVARTIS,CIPRO HC,85721-33-1,32696
CIPROFLOXACIN#HYDROCORTISONE,NOVARTIS,CIPRO HC,85721-33-1,35108
CIPROFLOXACIN#HYDROCORTISONE,NOVARTIS,CIPRO HC,85721-33-1,48942
CIPROFLOXACIN#HYDROCORTISONE,NOVARTIS,CIPRO HC,85721-33-1,65653
CITRIC_ACID#PARACETAMOL#SODIUM,NUMARK_LABS,BROMO SELTZER,103-90-2,48917
CITRIC_ACID#PARACETAMOL#SODIUM,NUMARK_LABS,BROMO SELTZER,103-90-2,64433
CITRIC_ACID#PARACETAMOL#SODIUM,NUMARK_LABS,BROMO SELTZER,103-90-2,68852
CLINDAMYCIN#GLUCOSE,NOVARTIS,CLINDAM/GLUC  NOVT,18323-44-9,44370
CLINDAMYCIN#GLUCOSE,NOVARTIS,CLINDAM/GLUC  NOVT,18323-44-9,46999
CLINDAMYCIN#GLUCOSE,NOVARTIS,CLINDAM/GLUC  NOVT,18323-44-9,62738
CLOFEDANOL#DEXBROMPHENIRAMINE#PSEUDOEPHEDRINE,"MCNEIL,R.A.",CHLO TUSS,90-82-4,13110
CLOFEDANOL#DEXBROMPHENIRAMINE#PSEUDOEPHEDRINE,"MCNEIL,R.A.",CHLO TUSS,90-82-4,91390
CLOFEDANOL#DEXBROMPHENIRAMINE#PSEUDOEPHEDRINE,"MCNEIL,R.A.",CHLO TUSS,90-82-4,91396
CLOFEDANOL#DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE,G._M._PHARM,VANACOF,90-82-4,13110
CLOFEDANOL#DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE,G._M._PHARM,VANACOF,90-82-4,91390
CLOFEDANOL#DEXCHLORPHENIRAMINE#PSEUDOEPHEDRINE,G._M._PHARM,VANACOF,90-82-4,91396
CLOFEDANOL#GUAIFENESIN#PSEUDOEPHEDRINE,G._M._PHARM,VANACOF DX,90-82-4,13110
CLOFEDANOL#GUAIFENESIN#PSEUDOEPHEDRINE,G._M._PHARM,VANACOF DX,90-82-4,91390
CLOFEDANOL#GUAIFENESIN#PSEUDOEPHEDRINE,G._M._PHARM,VANACOF DX,90-82-4,91396
CLOFEDANOL#MEPYRAMINE#PARACETAMOL,CENTURION_LABS,NINJACOF-A,103-90-2,48917
CLOFEDANOL#MEPYRAMINE#PARACETAMOL,CENTURION_LABS,NINJACOF-A,103-90-2,64433
CLOFEDANOL#MEPYRAMINE#PARACETAMOL,CENTURION_LABS,NINJACOF-A,103-90-2,68852
CLOFEDANOL#MEPYRAMINE#PSEUDOEPHEDRINE,CENTURION_LABS,NINJACOF-D,90-82-4,13110
CLOFEDANOL#MEPYRAMINE#PSEUDOEPHEDRINE,CENTURION_LABS,NINJACOF-D,90-82-4,91390
CLOFEDANOL#MEPYRAMINE#PSEUDOEPHEDRINE,CENTURION_LABS,NINJACOF-D,90-82-4,91396
CLOFEDANOL#PSEUDOEPHEDRINE,CENTRIX_PHARMACEUT,CLOFERA,90-82-4,13110
CLOFEDANOL#PSEUDOEPHEDRINE,CENTRIX_PHARMACEUT,CLOFERA,90-82-4,91390
CLOFEDANOL#PSEUDOEPHEDRINE,CENTRIX_PHARMACEUT,CLOFERA,90-82-4,91396
CODEINE#DEXBROMPHENIRAMINE#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END MAX D,76-57-3,66158
CODEINE#DEXBROMPHENIRAMINE#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END MAX D,76-57-3,91711
CODEINE#DEXBROMPHENIRAMINE#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END MAX D,90-82-4,13110
CODEINE#DEXBROMPHENIRAMINE#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END MAX D,90-82-4,91390
CODEINE#DEXBROMPHENIRAMINE#PSEUDOEPHEDRINE,"MCNEIL,R.A.",M-END MAX D,90-82-4,91396
CODEINE#DEXCHLORPHENIRAMINE#PHENYLEPHRINE,G._M._PHARM,VANACOF CD,76-57-3,66158
CODEINE#DEXCHLORPHENIRAMINE#PHENYLEPHRINE,G._M._PHARM,VANACOF CD,76-57-3,91711
CODEINE#DEXTROMETHORPHAN#GUAIFENESIN#PHENYLEPHRINE,ESTEVE,QUARTUSS,125-71-3,6018
CODEINE#DEXTROMETHORPHAN#GUAIFENESIN#PHENYLEPHRINE,ESTEVE,QUARTUSS,76-57-3,66158
CODEINE#DEXTROMETHORPHAN#GUAIFENESIN#PHENYLEPHRINE,ESTEVE,QUARTUSS,76-57-3,91711
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,103-90-2,48917
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,103-90-2,64433
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,103-90-2,68852
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,125-71-3,6018
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,76-57-3,66158
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,76-57-3,91711
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,90-82-4,13110
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,90-82-4,91390
CODEINE#DEXTROMETHORPHAN#PARACETAMOL#PSEUDOEPHEDRINE,NOVARTIS,THERAFLU FLU/CONG,90-82-4,91396
CODEINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,ACELLA_PHARM,ENTRE-S,125-71-3,6018
CODEINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,ACELLA_PHARM,ENTRE-S,76-57-3,66158
CODEINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,ACELLA_PHARM,ENTRE-S,76-57-3,91711
CODEINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,ACELLA_PHARM,ENTRE-S,90-82-4,13110
CODEINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,ACELLA_PHARM,ENTRE-S,90-82-4,91390
CODEINE#DEXTROMETHORPHAN#PSEUDOEPHEDRINE,ACELLA_PHARM,ENTRE-S,90-82-4,91396
CODEINE#DIPHENHYDRAMINE#PHENYLEPHRINE,CENTURION_LABS,AIRACOF,76-57-3,66158
CODEINE#DIPHENHYDRAMINE#PHENYLEPHRINE,CENTURION_LABS,AIRACOF,76-57-3,91711
CODEINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,MCR/AMERICAN_PHARM,PHENFLU CD,103-90-2,48917
CODEINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,MCR/AMERICAN_PHARM,PHENFLU CD,103-90-2,64433
CODEINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,MCR/AMERICAN_PHARM,PHENFLU CD,103-90-2,68852
CODEINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,MCR/AMERICAN_PHARM,PHENFLU CD,76-57-3,66158
CODEINE#GUAIFENESIN#PARACETAMOL#PHENYLEPHRINE,MCR/AMERICAN_PHARM,PHENFLU CD,76-57-3,91711
CODEINE#GUAIFENESIN#PARACETAMOL#PSEUDOEPHEDRINE,MCR/AMERICAN_PHARM,MAXIFLU CD,103-90-2,48917
CODEINE#GUAIFENESIN#PARACETAMOL#PSEUDOEPHEDRINE,MCR/AMERICAN_PHARM,MAXIFLU CD,103-90-2,64433
CODEINE#GUAIFENESIN#PARACETAMOL#PSEUDOEPHEDRINE,MCR/AMERICAN_PHARM,MAXIFLU CD,103-90-2,68852
CODEINE#GUAIFENESIN#PARACETAMOL#PSEUDOEPHEDRINE,MCR/AMERICAN_PHARM,MAXIFLU CD,76-57-3,66158
CODEINE#GUAIFENESIN#PARACETAMOL#PSEUDOEPHEDRINE,MCR/AMERICAN_PHARM,MAXIFLU CD,76-57-3,91711
CODEINE#GUAIFENESIN#PARACETAMOL#PSEUDOEPHEDRINE,MCR/AMERICAN_PHARM,MAXIFLU CD,90-82-4,13110
CODEINE#GUAIFENESIN#PARACETAMOL#PSEUDOEPHEDRINE,MCR/AMERICAN_PHARM,MAXIFLU CD,90-82-4,91390
CODEINE#GUAIFENESIN#PARACETAMOL#PSEUDOEPHEDRINE,MCR/AMERICAN_PHARM,MAXIFLU CD,90-82-4,91396
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,125-29-1,59692
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,125-29-1,66538
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,125-29-1,69798
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,125-29-1,83624
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,125-29-1,91390
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,125-29-1,91396
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,76-57-3,66158
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,76-57-3,91711
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,90-82-4,13110
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,90-82-4,91390
CODEINE#HYDROCODONE#PSEUDOEPHEDRINE,STEWART_JACKSON,NOTUSS UNSP,90-82-4,91396
CODEINE#IBUPROFEN,PFIZER,ADVIL CHILDRENS CD,15687-27-1,57598
CODEINE#IBUPROFEN,PFIZER,ADVIL CHILDRENS CD,76-57-3,66158
CODEINE#IBUPROFEN,PFIZER,ADVIL CHILDRENS CD,76-57-3,91711
CODEINE#MEPYRAMINE#PHENYLEPHRINE,SHIONOGI_SEIYAKU,CODIMAL PH,76-57-3,66158
CODEINE#MEPYRAMINE#PHENYLEPHRINE,SHIONOGI_SEIYAKU,CODIMAL PH,76-57-3,91711
CODEINE#MEPYRAMINE#PSEUDOEPHEDRINE,LASER_INC,NEO AC,76-57-3,66158
CODEINE#MEPYRAMINE#PSEUDOEPHEDRINE,LASER_INC,NEO AC,76-57-3,91711
CODEINE#MEPYRAMINE#PSEUDOEPHEDRINE,LASER_INC,NEO AC,90-82-4,13110
CODEINE#MEPYRAMINE#PSEUDOEPHEDRINE,LASER_INC,NEO AC,90-82-4,91390
CODEINE#MEPYRAMINE#PSEUDOEPHEDRINE,LASER_INC,NEO AC,90-82-4,91396
CODEINE#PHENYLEPHRINE#TRIPROLIDINE,ALLEGIS_PHARM,HISTEX-AC,76-57-3,66158
CODEINE#PHENYLEPHRINE#TRIPROLIDINE,ALLEGIS_PHARM,HISTEX-AC,76-57-3,91711
COLECALCIFEROL#CYANOCOBALAMIN#FOLIC_ACID#IODINE#IRON_FERROUS#LEVOMEFOLIC_ACID#PYRIDOXINE,INSUD_PHARMA,VITAFOL-NANO,65-23-6,85192
COLECALCIFEROL#CYANOCOBALAMIN#FOLIC_ACID#IODINE#IRON_FERROUS#LEVOMEFOLIC_ACID#PYRIDOXINE,INSUD_PHARMA,VITAFOL-NANO,65-23-6,109953
COLECALCIFEROL#CYANOCOBALAMIN#FOLIC_ACID#IODINE#IRON_FERROUS#LEVOMEFOLIC_ACID#PYRIDOXINE,INSUD_PHARMA,VITAFOL-NANO,68-19-9,98637
COLECALCIFEROL#CYANOCOBALAMIN#FOLIC_ACID#IODINE#IRON_FERROUS#LEVOMEFOLIC_ACID#PYRIDOXINE,INSUD_PHARMA,VITAFOL-NANO,68-19-9,98648
COLEUS_FORSKOHLII#HYDROCORTISONE#LIDOCAINE,AVION_PHARMA,ANA-LEX,137-58-6,12433
COLEUS_FORSKOHLII#HYDROCORTISONE#LIDOCAINE,AVION_PHARMA,ANA-LEX,137-58-6,15198
COLEUS_FORSKOHLII#HYDROCORTISONE#LIDOCAINE,AVION_PHARMA,ANA-LEX,137-58-6,23015
COLEUS_FORSKOHLII#HYDROCORTISONE#LIDOCAINE,AVION_PHARMA,ANA-LEX,137-58-6,44403
COLEUS_FORSKOHLII#HYDROCORTISONE#LIDOCAINE,AVION_PHARMA,ANA-LEX,137-58-6,54740
COLEUS_FORSKOHLII#HYDROCORTISONE#LIDOCAINE,AVION_PHARMA,ANA-LEX,137-58-6,90455
COLEUS_FORSKOHLII#HYDROCORTISONE#LIDOCAINE,AVION_PHARMA,ANA-LEX,50-23-7,48942
COLISTIN#HYDROCORTISONE#NEOMYCIN#THONZYLAMINE,ENDO_INTERNATIONAL,CORTISPORIN-TC,50-23-7,48942
CYANOCOBALAMIN#ELETTARIA_CARDAMOMUM#GARDENIA#HUMULUS_LUPULUS#LAVANDULA_ANGUSTIFOLIA#MELATONIN#ORIGANUM_VULGARE#PASSIFLORA_INCARNATA#THEANINE#VIOLA_ODORATA,IOVATE,SLEEP FAST,68-19-9,98637
CYANOCOBALAMIN#ELETTARIA_CARDAMOMUM#GARDENIA#HUMULUS_LUPULUS#LAVANDULA_ANGUSTIFOLIA#MELATONIN#ORIGANUM_VULGARE#PASSIFLORA_INCARNATA#THEANINE#VIOLA_ODORATA,IOVATE,SLEEP FAST,68-19-9,98648
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE,ESTEVE,FOLBIC RF,65-23-6,85192
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE,ESTEVE,FOLBIC RF,65-23-6,109953
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE,ESTEVE,FOLBIC RF,68-19-9,98637
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE,ESTEVE,FOLBIC RF,68-19-9,98648
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE#RIBOFLAVIN,ALFASIGMA,CEREFOLIN,65-23-6,85192
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE#RIBOFLAVIN,ALFASIGMA,CEREFOLIN,65-23-6,109953
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE#RIBOFLAVIN,ALFASIGMA,CEREFOLIN,68-19-9,98637
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE#RIBOFLAVIN,ALFASIGMA,CEREFOLIN,68-19-9,98648
CYANOCOBALAMIN#METHYLFOLATE#PYRIDOXINE#RIBOFLAVIN,ALFASIGMA,CEREFOLIN,83-88-5,73506
