molecule,crp,intprd,cas,drugid
LEVOSALBUTAMOL,SUMITOMO_DAINIPPON,XOPENEX,34391-04-3,46858
LEVOTHYROXINE_SODIUM,ABBVIE,SYNTHROID,55-03-8,44389
LEVOTHYROXINE_SODIUM,ABBVIE,SYNTHROID,55-03-8,44758
LEVOTHYROXINE_SODIUM,ABBVIE,SYNTHROID,55-03-8,48943
LEVOTHYROXINE_SODIUM,ABBVIE,SYNTHROID,55-03-8,104699
LIDOCAINE,AKORN,AKTEN,137-58-6,12433
LIDOCAINE,AKORN,AKTEN,137-58-6,15198
LIDOCAINE,AKORN,AKTEN,137-58-6,23015
LIDOCAINE,AKORN,AKTEN,137-58-6,44403
LIDOCAINE,AKORN,AKTEN,137-58-6,53738
LIDOCAINE,AKORN,AKTEN,137-58-6,54738
LIDOCAINE,AKORN,AKTEN,137-58-6,54740
LIDOCAINE,AKORN,AKTEN,137-58-6,90455
LIDOCAINE#TETRACAINE,GALEN,SYNERA,137-58-6,12433
LIDOCAINE#TETRACAINE,GALEN,SYNERA,137-58-6,15198
LIDOCAINE#TETRACAINE,GALEN,SYNERA,137-58-6,23015
LIDOCAINE#TETRACAINE,GALEN,SYNERA,137-58-6,44403
LIDOCAINE#TETRACAINE,GALEN,SYNERA,137-58-6,53738
LIDOCAINE#TETRACAINE,GALEN,SYNERA,137-58-6,54738
LIDOCAINE#TETRACAINE,GALEN,SYNERA,137-58-6,54740
LIDOCAINE#TETRACAINE,GALEN,SYNERA,137-58-6,90455
LIDOCAINE#TETRACAINE,GALEN,SYNERA,94-24-6,54738
LIDOCAINE#TETRACAINE,GALEN,SYNERA,94-24-6,54740
LIDOCAINE#TETRACAINE,GALEN,SYNERA,94-24-6,69367
LIFITEGRAST,TAKEDA,XIIDRA,1025967-78-5,51185
LINACLOTIDE,ALLERGAN,LINZESS,851199-59-2,49882
LINAGLIPTIN,BOEHRINGER_INGEL,TRADJENTA,668270-12-0,55852
LINAGLIPTIN,BOEHRINGER_INGEL,TRADJENTA,668270-12-0,67953
LINAGLIPTIN,BOEHRINGER_INGEL,TRADJENTA,668270-12-0,68567
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,1115-70-4,6050
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,1115-70-4,49077
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,1115-70-4,49829
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,6050
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,27454
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,29182
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,48279
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,49077
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,49829
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,54657
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,55177
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,56555
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,56823
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,59100
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,59370
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,64334
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,67614
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,68567
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,68598
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,74198
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,82005
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,84865
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,657-24-9,93902
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,668270-12-0,55852
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,668270-12-0,67953
LINAGLIPTIN#METFORMIN,BOEHRINGER_INGEL,JENTADUETO,668270-12-0,68567
LINEZOLID,PFIZER,ZYVOX,165800-03-3,11036
LIRAGLUTIDE,NOVO_NORDISK,VICTOZA,204656-20-2,5148
LIRAGLUTIDE,NOVO_NORDISK,VICTOZA,204656-20-2,64513
LISDEXAMFETAMINE,TAKEDA,VYVANSE,608137-32-2,51047
LISINOPRIL,MERCK_&_CO,PRINIVIL,76547-98-3,44601
LISINOPRIL,MERCK_&_CO,PRINIVIL,76547-98-3,69924
LISINOPRIL,MERCK_&_CO,PRINIVIL,76547-98-3,99504
LOFEXIDINE,US_WORLDMEDS,LUCEMYRA,31036-80-3,31624
LOMEFLOXACIN,PFIZER,MAXAQUIN,98079-51-7,3510
LOMEFLOXACIN,PFIZER,MAXAQUIN,98079-51-7,87054
LOMITAPIDE,NOVELION,JUXTAPID,182431-12-5,56229
LOPINAVIR#RITONAVIR,ABBVIE,KALETRA,155213-67-5,7310
LOPINAVIR#RITONAVIR,ABBVIE,KALETRA,155213-67-5,14681
LOPINAVIR#RITONAVIR,ABBVIE,KALETRA,155213-67-5,81782
LOPINAVIR#RITONAVIR,ABBVIE,KALETRA,155213-67-5,100124
LOPINAVIR#RITONAVIR,ABBVIE,KALETRA,192725-17-0,14681
LORATADINE,BAYER,CLARITIN,79794-75-5,3516
LORAZEPAM,BAUSCH_HEALTH,ATIVAN,846-49-1,44362
LORCASERIN,EISAI,BELVIQ,616202-92-7,47504
LORCASERIN,EISAI,BELVIQ,616202-92-7,90560
LORLATINIB,PFIZER,LORBRENA,1454846-35-5,88045
LOSARTAN,MERCK_&_CO,COZAAR,114798-26-4,3517
LOSARTAN,MERCK_&_CO,COZAAR,114798-26-4,70334
LOTEPREDNOL,BAUSCH_HEALTH,LOTEMAX,82034-46-6,9548
LOTEPREDNOL,BAUSCH_HEALTH,LOTEMAX,82034-46-6,12784
LOTEPREDNOL,BAUSCH_HEALTH,LOTEMAX,82034-46-6,85097
LOTEPREDNOL,BAUSCH_HEALTH,LOTEMAX,82034-46-6,88461
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,32986-56-4,11232
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,32986-56-4,12784
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,32986-56-4,44785
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,32986-56-4,48940
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,32986-56-4,81695
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,82034-46-6,9548
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,82034-46-6,12784
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,82034-46-6,85097
LOTEPREDNOL#TOBRAMYCIN,BAUSCH_HEALTH,ZYLET,82034-46-6,88461
LOVASTATIN,COVIS_PHARMA,ALTOPREV,75330-75-5,18206
LOVASTATIN,COVIS_PHARMA,ALTOPREV,75330-75-5,32693
LOVASTATIN,COVIS_PHARMA,ALTOPREV,75330-75-5,44300
LOVASTATIN#NICOTINIC_ACID,ABBVIE,ADVICOR,59-67-6,18206
LOVASTATIN#NICOTINIC_ACID,ABBVIE,ADVICOR,59-67-6,43841
LOVASTATIN#NICOTINIC_ACID,ABBVIE,ADVICOR,59-67-6,51039
LOVASTATIN#NICOTINIC_ACID,ABBVIE,ADVICOR,75330-75-5,18206
LOVASTATIN#NICOTINIC_ACID,ABBVIE,ADVICOR,75330-75-5,32693
LOVASTATIN#NICOTINIC_ACID,ABBVIE,ADVICOR,75330-75-5,44300
LOXAPINE,GALEN,ADASUVE,1977-10-2,53914
LUBIPROSTONE,TAKEDA,AMITIZA,333963-40-9,40669
LULICONAZOLE,BAUSCH_HEALTH,LUZU,187164-19-8,16891
LURASIDONE,SUMITOMO_DAINIPPON,LATUDA,367514-87-2,8732
LUSUTROMBOPAG,SHIONOGI_SEIYAKU,MULPLETA,1110766-97-6,57835
MACITENTAN,JOHNSON_&_JOHNSON,OPSUMIT,441798-33-0,52854
MAFENIDE,MYLAN,SULFAMYLON,138-39-6,18061
MARAVIROC,GLAXOSMITHKLINE,SELZENTRY,376348-65-1,37613
MEDROXYPROGESTERONE,PFIZER,DEPO PROVERA,520-85-4,44404
MEGESTROL,ENDO_INTERNATIONAL,MEGACE,3562-63-8,72086
MELOXICAM,BOEHRINGER_INGEL,MOBIC,71125-38-7,3610
MELOXICAM,BOEHRINGER_INGEL,MOBIC,71125-38-7,71214
MEMANTINE,ALLERGAN,NAMENDA,19982-08-2,11547
MEMANTINE,ALLERGAN,NAMENDA,19982-08-2,63655
MEMANTINE,ALLERGAN,NAMENDA,19982-08-2,70630
MEQUINOL#TRETINOIN,GLAXOSMITHKLINE,SOLAGE,150-76-5,51632
MEQUINOL#TRETINOIN,GLAXOSMITHKLINE,SOLAGE,302-79-4,9247
MEQUINOL#TRETINOIN,GLAXOSMITHKLINE,SOLAGE,302-79-4,12785
MEQUINOL#TRETINOIN,GLAXOSMITHKLINE,SOLAGE,302-79-4,13654
MEQUINOL#TRETINOIN,GLAXOSMITHKLINE,SOLAGE,302-79-4,51632
MEQUINOL#TRETINOIN,GLAXOSMITHKLINE,SOLAGE,302-79-4,56385
MEQUINOL#TRETINOIN,GLAXOSMITHKLINE,SOLAGE,302-79-4,62738
MEQUINOL#TRETINOIN,GLAXOSMITHKLINE,SOLAGE,302-79-4,98161
MERCAPTAMINE,MYLAN,CYSTAGON,60-23-1,58972
MERCAPTAMINE,MYLAN,CYSTAGON,60-23-1,60108
MERCAPTAMINE,MYLAN,CYSTAGON,60-23-1,63513
MEROPENEM,PFIZER,MERREM,119478-56-7,3616
MEROPENEM,PFIZER,MERREM,96036-03-2,3616
MEROPENEM,PFIZER,MERREM,96036-03-2,93582
MEROPENEM#VABORBACTAM,MELINTA_THERAPEUT,VABOMERE,119478-56-7,3616
MEROPENEM#VABORBACTAM,MELINTA_THERAPEUT,VABOMERE,1360457-46-0,93582
MEROPENEM#VABORBACTAM,MELINTA_THERAPEUT,VABOMERE,96036-03-2,3616
MEROPENEM#VABORBACTAM,MELINTA_THERAPEUT,VABOMERE,96036-03-2,93582
MESALAZINE,BAUSCH_HEALTH,APRISO,89-57-6,41905
MESALAZINE,BAUSCH_HEALTH,APRISO,89-57-6,44997
MESALAZINE,BAUSCH_HEALTH,APRISO,89-57-6,46923
MESALAZINE,BAUSCH_HEALTH,APRISO,89-57-6,64783
MESALAZINE,BAUSCH_HEALTH,APRISO,89-57-6,83217
MESNA,BAXTER_INT,MESNEX,19767-45-4,24142
METAXALONE,PFIZER,SKELAXIN,1665-48-1,44405
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,1115-70-4,6050
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,1115-70-4,49077
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,1115-70-4,49829
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,135062-02-1,4212
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,135062-02-1,56555
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,6050
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,27454
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,29182
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,48279
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,49077
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,49829
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,54657
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,55177
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,56555
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,56823
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,59100
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,59370
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,64334
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,67614
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,68567
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,68598
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,74198
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,82005
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,84865
METFORMIN#REPAGLINIDE,NOVO_NORDISK,PRANDIMET,657-24-9,93902
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,1115-70-4,6050
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,1115-70-4,49077
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,1115-70-4,49829
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,361442-04-8,44417
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,361442-04-8,59100
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,361442-04-8,83956
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,361442-04-8,93902
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,6050
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,27454
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,29182
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,48279
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,49077
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,49829
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,54657
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,55177
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,56555
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,56823
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,59100
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,59370
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,64334
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,67614
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,68567
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,68598
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,74198
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,82005
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,84865
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,657-24-9,93902
METFORMIN#SAXAGLIPTIN,ASTRAZENECA,KOMBIGLYZE,945667-22-1,44417
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,1115-70-4,6050
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,1115-70-4,49077
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,1115-70-4,49829
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,486460-32-6,44499
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,486460-32-6,54657
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,486460-32-6,62169
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,486460-32-6,84869
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,6050
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,27454
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,29182
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,48279
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,49077
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,49829
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,54657
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,55177
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,56555
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,56823
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,59100
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,59370
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,64334
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,67614
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,68567
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,68598
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,74198
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,82005
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,84865
METFORMIN#SITAGLIPTIN,MERCK_&_CO,JANUMET,657-24-9,93902
METHOTREXATE,PEDIAPHARM,RASUVO,59-05-2,80048
METHOTREXATE,PEDIAPHARM,RASUVO,59-05-2,87545
METHOTREXATE,PEDIAPHARM,RASUVO,59-05-2,97421
METHYLNALTREXONE_BROMIDE,BAUSCH_HEALTH,RELISTOR,73232-52-7,36230
METHYLNALTREXONE_BROMIDE,BAUSCH_HEALTH,RELISTOR,73232-52-7,48178
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,12117
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,14484
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,23622
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,44757
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,70090
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,79320
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,84766
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,85904
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,91339
METHYLPHENIDATE,JOHNSON_&_JOHNSON,CONCERTA,113-45-1,97274
METHYLPREDNISOLONE,PFIZER,MEDROL,83-43-2,44599
METIROSINE,BAUSCH_HEALTH,DEMSER,672-87-7,66487
METOPROLOL,ARALEZ_PHARMACEUTI,TOPROL-XL,51384-51-1,44302
METOPROLOL,ARALEZ_PHARMACEUTI,TOPROL-XL,51384-51-1,54363
METOPROLOL,ARALEZ_PHARMACEUTI,TOPROL-XL,51384-51-1,111900
MIBEFRADIL,ROCHE,POSICOR,116644-53-2,4261
MICAFUNGIN,ASTELLAS_PHARMA,MYCAMINE,235114-32-6,19462
MIDODRINE,SHIRE,PROAMATINE,42794-76-3,12538
MIDOSTAURIN,NOVARTIS,RYDAPT,120685-11-2,2764
MIFEPRISTONE,DANCO_LABORATORIES,MIFEPREX,84371-65-3,3628
MIFEPRISTONE,DANCO_LABORATORIES,MIFEPREX,84371-65-3,43078
MIGLITOL,PFIZER,GLYSET,72432-03-2,3629
MILNACIPRAN,ALLERGAN,SAVELLA,92623-85-3,4858
MILRINONE,SANOFI,PRIMACOR,78415-72-2,10634
MILTEFOSINE,PROFOUNDA_INC.,IMPAVIDO,58066-85-6,6877
MIRABEGRON,ASTELLAS_PHARMA,BETANIS,223673-61-8,39730
MIRTAZAPINE,MERCK_&_CO,REMERON,85650-52-8,3634
MISOPROSTOL,PFIZER,CYTOTEC,59122-46-2,5296
MISOPROSTOL,PFIZER,CYTOTEC,59122-46-2,5312
MISOPROSTOL,PFIZER,CYTOTEC,59122-46-2,17853
MITOXANTRONE,MERCK_KGAA,NOVANTRONE,65271-80-9,11519
MODAFINIL,TEVA,PROVIGIL,112111-43-0,48357
MODAFINIL,TEVA,PROVIGIL,68693-11-8,3645
MOEXIPRIL,UCB,UNIVASC,103775-10-6,3647
MOMETASONE,MERCK_&_CO,ASMANEX,105102-22-5,13594
MOMETASONE,MERCK_&_CO,ASMANEX,105102-22-5,55921
MOMETASONE,MERCK_&_CO,ASMANEX,105102-22-5,61413
MONTELUKAST,MERCK_&_CO,SINGULAIR,158966-92-8,5326
MORACIZINE,SHIRE,ETHMOZINE,31883-05-3,3656
MORPHINE,ALLERGAN,KADIAN,57-27-2,3657
MORPHINE,ALLERGAN,KADIAN,57-27-2,10777
MORPHINE,ALLERGAN,KADIAN,57-27-2,13468
MORPHINE,ALLERGAN,KADIAN,57-27-2,54244
MORPHINE,ALLERGAN,KADIAN,57-27-2,57467
MORPHINE,ALLERGAN,KADIAN,57-27-2,82520
MORPHINE#NALTREXONE,PFIZER,EMBEDA,16590-41-3,30864
MORPHINE#NALTREXONE,PFIZER,EMBEDA,16590-41-3,54244
MORPHINE#NALTREXONE,PFIZER,EMBEDA,16590-41-3,55454
MORPHINE#NALTREXONE,PFIZER,EMBEDA,16590-41-3,68997
MORPHINE#NALTREXONE,PFIZER,EMBEDA,57-27-2,3657
MORPHINE#NALTREXONE,PFIZER,EMBEDA,57-27-2,10777
MORPHINE#NALTREXONE,PFIZER,EMBEDA,57-27-2,13468
MORPHINE#NALTREXONE,PFIZER,EMBEDA,57-27-2,54244
MORPHINE#NALTREXONE,PFIZER,EMBEDA,57-27-2,57467
MORPHINE#NALTREXONE,PFIZER,EMBEDA,57-27-2,82520
MOXIFLOXACIN,NOVARTIS,VIGAMOX,151096-09-2,12978
MOXIFLOXACIN,NOVARTIS,VIGAMOX,151096-09-2,48941
MOXIFLOXACIN,NOVARTIS,VIGAMOX,151096-09-2,87173
MOXIFLOXACIN,NOVARTIS,VIGAMOX,151096-09-2,95157
MUPIROCIN,GLAXOSMITHKLINE,BACTROBAN,12650-69-0,3665
MYCOPHENOLATE_MOFETIL,ROCHE,CELLCEPT,128794-94-5,3669
MYCOPHENOLIC_ACID,NOVARTIS,MYFORTIC,24280-93-1,25880
NABILONE,MYLAN,CESAMET,51022-71-0,52780
NAFARELIN,PFIZER,SYNARELA,76932-56-4,7291
NAFTIFINE,SEBELA_PHARMACEUT,NAFTIN,65472-88-0,96073
NALDEMEDINE,SHIONOGI_SEIYAKU,SYMPROIC,916072-89-4,64057
NALOXEGOL,ASTRAZENECA,MOVANTIK,854601-70-0,57118
NALOXONE,ENDO_HEALTH_SOLUT.,NARCAN,465-65-6,56687
NALOXONE,ENDO_HEALTH_SOLUT.,NARCAN,465-65-6,64940
NALOXONE,ENDO_HEALTH_SOLUT.,NARCAN,465-65-6,66004
NALOXONE,ENDO_HEALTH_SOLUT.,NARCAN,465-65-6,70447
NALOXONE,ENDO_HEALTH_SOLUT.,NARCAN,465-65-6,75322
NALOXONE,ENDO_HEALTH_SOLUT.,NARCAN,465-65-6,75426
NALOXONE,ENDO_HEALTH_SOLUT.,NARCAN,465-65-6,91856
NALTREXONE,ALKERMES,VIVITROL,16590-41-3,30864
NALTREXONE,ALKERMES,VIVITROL,16590-41-3,54244
NALTREXONE,ALKERMES,VIVITROL,16590-41-3,55454
NALTREXONE,ALKERMES,VIVITROL,16590-41-3,68997
NAPROXEN,BAYER,ALEVE,22204-53-1,12013
NAPROXEN,BAYER,ALEVE,22204-53-1,17853
NAPROXEN,BAYER,ALEVE,22204-53-1,31482
NAPROXEN,BAYER,ALEVE,22204-53-1,55828
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,103628-46-2,4491
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,103628-46-2,31482
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,103628-46-2,47759
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,103628-46-2,55707
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,103628-46-2,60691
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,103628-46-2,73740
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,103628-46-2,96279
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,22204-53-1,12013
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,22204-53-1,17853
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,22204-53-1,31482
NAPROXEN#SUMATRIPTAN,PERNIX,TREXIMET,22204-53-1,55828
NARATRIPTAN,GLAXOSMITHKLINE,NARAMIG,121679-13-8,3235
NATEGLINIDE,NOVARTIS,STARLIX,105816-04-4,2375
NEBIVOLOL,ALLERGAN,BYSTOLIC,118457-14-0,3686
NEBIVOLOL,ALLERGAN,BYSTOLIC,118457-14-0,75647
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,118457-14-0,3686
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,118457-14-0,75647
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,137862-53-4,2773
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,137862-53-4,16073
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,137862-53-4,54288
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,137862-53-4,54291
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,137862-53-4,58782
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,137862-53-4,70525
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,137862-53-4,75647
NEBIVOLOL#VALSARTAN,ALLERGAN,BYVALSON,137862-53-4,99721
NEDOCROMIL,ALLERGAN,IRTAN,69049-73-6,3689
NEDOCROMIL,ALLERGAN,IRTAN,69049-73-6,94514
NEFAZODONE,BRISTOL-MYERS_SQB.,SERZONE,82752-99-6,3690
NEFAZODONE,BRISTOL-MYERS_SQB.,SERZONE,83366-66-9,3690
NELARABINE,NOVARTIS,ARRANON,121032-29-9,14643
NELFINAVIR,GLAXOSMITHKLINE,VIRACEPT,159989-64-7,8255
NEPAFENAC,NOVARTIS,NEVANAC,78281-72-8,27470
NERATINIB,PUMA_BIOTECHNOLOGY,NERLYNX,698387-09-6,50341
